,Name,year,ESG,Board_size,Gender_diversity,Board_independent,CSR,CEO,Employee,age,years,nfrd
11302,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,169,8,1
11303,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,2,8,1
11304,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,169,8,1
11305,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,2,8,1
11306,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,169,8,1
11307,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,2,8,1
11308,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,169,8,1
11309,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,2,8,1
11310,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,169,8,1
11311,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,2,8,1
11312,SIEMENS (XET),2022,74.83,10,35,60,1,1,13282,169,8,1
11313,SIEMENS (XET),2022,74.83,10,35,60,1,1,13282,2,8,1
11314,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,169,8,1
11315,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,2,8,1
11316,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,169,8,1
11317,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,2,8,1
11318,SIEMENS (XET),2022,83.02,10,35,60,1,1,13282,169,8,1
11319,SIEMENS (XET),2022,83.02,10,35,60,1,1,13282,2,8,1
11320,SIEMENS (XET),2022,74.83,10,35,60,1,1,13282,169,8,1
11321,SIEMENS (XET),2022,74.83,10,35,60,1,1,13282,2,8,1
11322,SIEMENS (XET),2022,74.83,10,35,60,1,1,2298,169,8,1
11323,SIEMENS (XET),2022,74.83,10,35,60,1,1,2298,2,8,1
11324,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,169,8,1
11325,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,2,8,1
11326,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,169,8,1
11327,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,2,8,1
11328,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,169,8,1
11329,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,2,8,1
11330,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,169,8,1
11331,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,2,8,1
11332,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,169,8,1
11333,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,2,8,1
11334,SIEMENS (XET),2022,74.83,10,20,90,1,1,13282,169,8,1
11335,SIEMENS (XET),2022,74.83,10,20,90,1,1,13282,2,8,1
11336,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,169,8,1
11337,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,2,8,1
11338,SIEMENS (XET),2022,74.83,10,20,90,1,1,2298,169,8,1
11339,SIEMENS (XET),2022,74.83,10,20,90,1,1,2298,2,8,1
11340,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,169,8,1
11341,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,2,8,1
11342,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,169,8,1
11343,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,2,8,1
11344,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,169,8,1
11345,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,2,8,1
11346,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,169,8,1
11347,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,2,8,1
11348,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,169,8,1
11349,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,2,8,1
11350,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,169,8,1
11351,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,2,8,1
11352,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,169,8,1
11353,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,2,8,1
11354,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,169,8,1
11355,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,2,8,1
11356,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,169,8,1
11357,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,2,8,1
11358,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,169,8,1
11359,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,2,8,1
11360,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,169,8,1
11361,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,2,8,1
11362,SIEMENS (XET),2022,83.02,10,35,60,1,1,2298,169,8,1
11363,SIEMENS (XET),2022,83.02,10,35,60,1,1,2298,2,8,1
11364,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,169,8,1
11365,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,2,8,1
11366,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,169,8,1
11367,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,2,8,1
11368,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,169,8,1
11369,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,2,8,1
11370,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,169,8,1
11371,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,2,8,1
11372,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,169,8,1
11373,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,2,8,1
11374,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,169,8,1
11375,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,2,8,1
11376,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,169,8,1
11377,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,2,8,1
11378,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,169,8,1
11379,SIEMENS (XET),2022,74.83,10,35,90,1,1,13282,2,8,1
11380,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,169,8,1
11381,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,2,8,1
11382,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,169,8,1
11383,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,2,8,1
11384,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,169,8,1
11385,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,2,8,1
11386,SIEMENS (XET),2022,83.02,10,20,90,1,1,13282,169,8,1
11387,SIEMENS (XET),2022,83.02,10,20,90,1,1,13282,2,8,1
11388,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,169,8,1
11389,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,2,8,1
11390,SIEMENS (XET),2022,83.02,10,20,90,1,1,13282,169,8,1
11391,SIEMENS (XET),2022,83.02,10,20,90,1,1,13282,2,8,1
11392,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,169,8,1
11393,SIEMENS (XET),2022,74.83,10,35,90,1,1,2298,2,8,1
11394,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,169,8,1
11395,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,2,8,1
11396,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,169,8,1
11397,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,2,8,1
11398,SIEMENS (XET),2022,74.83,10,20,90,1,1,2298,169,8,1
11399,SIEMENS (XET),2022,74.83,10,20,90,1,1,2298,2,8,1
11400,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,169,8,1
11401,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,2,8,1
11402,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,169,8,1
11403,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,2,8,1
11404,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,169,8,1
11405,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,2,8,1
11406,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,169,8,1
11407,SIEMENS (XET),2022,74.83,20,20,90,1,1,13282,2,8,1
11408,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,169,8,1
11409,SIEMENS (XET),2022,74.83,20,20,90,1,1,2298,2,8,1
11410,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,169,8,1
11411,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,2,8,1
11412,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,169,8,1
11413,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,2,8,1
11414,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,169,8,1
11415,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,2,8,1
11416,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,169,8,1
11417,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,2,8,1
11418,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,169,8,1
11419,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,2,8,1
11420,SIEMENS (XET),2022,74.83,10,20,90,1,1,13282,169,8,1
11421,SIEMENS (XET),2022,74.83,10,20,90,1,1,13282,2,8,1
11422,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,169,8,1
11423,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,2,8,1
11424,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,169,8,1
11425,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,2,8,1
11426,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,169,8,1
11427,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,2,8,1
11428,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,169,8,1
11429,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,2,8,1
11430,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,169,8,1
11431,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,2,8,1
11432,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,169,8,1
11433,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,2,8,1
11434,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,169,8,1
11435,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,2,8,1
11436,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,169,8,1
11437,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,2,8,1
11438,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,169,8,1
11439,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,2,8,1
11440,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,169,8,1
11441,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,2,8,1
11442,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,169,8,1
11443,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,2,8,1
11444,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,169,8,1
11445,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,2,8,1
11446,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,169,8,1
11447,SIEMENS (XET),2022,83.02,20,20,90,1,1,2298,2,8,1
11448,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,169,8,1
11449,SIEMENS (XET),2022,83.02,10,20,90,1,1,2298,2,8,1
11450,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,169,8,1
11451,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,2,8,1
11452,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,169,8,1
11453,SIEMENS (XET),2022,74.83,20,20,60,1,1,2298,2,8,1
11454,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,169,8,1
11455,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,2,8,1
11456,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,169,8,1
11457,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,2,8,1
11458,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,169,8,1
11459,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,2,8,1
11460,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,169,8,1
11461,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,2,8,1
11462,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,169,8,1
11463,SIEMENS (XET),2022,74.83,20,35,90,1,1,13282,2,8,1
11464,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,169,8,1
11465,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,2,8,1
11466,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,169,8,1
11467,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,2,8,1
11468,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,169,8,1
11469,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,2,8,1
11470,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,169,8,1
11471,SIEMENS (XET),2022,83.02,20,20,60,1,1,13282,2,8,1
11472,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,169,8,1
11473,SIEMENS (XET),2022,83.02,20,20,60,1,1,2298,2,8,1
11474,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,169,8,1
11475,SIEMENS (XET),2022,83.02,20,35,60,1,1,13282,2,8,1
11476,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,169,8,1
11477,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,2,8,1
11478,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,169,8,1
11479,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,2,8,1
11480,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,169,8,1
11481,SIEMENS (XET),2022,83.02,20,35,90,1,1,2298,2,8,1
11482,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,169,8,1
11483,SIEMENS (XET),2022,74.83,10,20,60,1,1,13282,2,8,1
11484,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,169,8,1
11485,SIEMENS (XET),2022,74.83,10,20,60,1,1,2298,2,8,1
11486,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,169,8,1
11487,SIEMENS (XET),2022,83.02,10,20,60,1,1,13282,2,8,1
11488,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,169,8,1
11489,SIEMENS (XET),2022,83.02,10,20,60,1,1,2298,2,8,1
11490,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,169,8,1
11491,SIEMENS (XET),2022,83.02,20,20,90,1,1,13282,2,8,1
11492,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,169,8,1
11493,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,2,8,1
11494,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,169,8,1
11495,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,2,8,1
11496,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,169,8,1
11497,SIEMENS (XET),2022,74.83,20,35,60,1,1,2298,2,8,1
11498,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,169,8,1
11499,SIEMENS (XET),2022,74.83,20,20,60,1,1,13282,2,8,1
11500,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,169,8,1
11501,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,2,8,1
11502,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,169,8,1
11503,SIEMENS (XET),2022,83.02,20,35,60,1,1,2298,2,8,1
11504,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,169,8,1
11505,SIEMENS (XET),2022,83.02,10,35,90,1,1,13282,2,8,1
11506,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,169,8,1
11507,SIEMENS (XET),2022,83.02,10,35,90,1,1,2298,2,8,1
11508,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,169,8,1
11509,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,2,8,1
11510,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,169,8,1
11511,SIEMENS (XET),2022,74.83,20,35,90,1,1,2298,2,8,1
11512,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,169,8,1
11513,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,2,8,1
11514,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,169,8,1
11515,SIEMENS (XET),2022,74.83,20,35,60,1,1,13282,2,8,1
11516,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,169,8,1
11517,SIEMENS (XET),2022,83.02,20,35,90,1,1,13282,2,8,1
11518,SIEMENS ENERGY N (XET),2003,0,0,0,0,0,1,14890,156,-11,0
11519,SIEMENS ENERGY N (XET),2004,0,0,0,0,0,1,15973,157,-10,0
11520,SIEMENS ENERGY N (XET),2005,0,0,0,0,0,1,16583,158,-9,0
11521,SIEMENS ENERGY N (XET),2006,0,0,0,0,0,1,16312,159,-8,0
11522,SIEMENS ENERGY N (XET),2007,0,0,0,0,0,1,8372,160,-7,0
11523,SIEMENS ENERGY N (XET),2008,0,0,0,0,0,1,8707,161,-6,0
11524,SIEMENS ENERGY N (XET),2009,0,0,0,0,0,1,8768,162,-5,0
11525,SIEMENS ENERGY N (XET),2010,0,0,0,0,0,1,8788,163,-4,0
11526,SIEMENS ENERGY N (XET),2011,0,0,0,0,0,1,8282,164,-3,0
11527,SIEMENS ENERGY N (XET),2012,0,0,0,0,0,1,8051,165,-2,0
11528,SIEMENS ENERGY N (XET),2013,0,0,0,0,0,1,8221,166,-1,0
11529,SIEMENS ENERGY N (XET),2014,0,0,0,0,0,1,7992,167,0,1
11530,SIEMENS ENERGY N (XET),2015,0,0,0,0,0,1,7861,168,1,1
11531,SIEMENS ENERGY N (XET),2016,0,0,0,0,0,1,7459,169,2,1
11532,SIEMENS ENERGY N (XET),2017,0,0,0,0,0,1,7634,170,3,1
11533,SIEMENS ENERGY N (XET),2018,0,0,0,0,0,1,6265,171,4,1
11534,SIEMENS ENERGY N (XET),2019,0,0,0,0,0,1,6580,172,5,1
11535,SIEMENS ENERGY N (XET),2020,79.08,10,40,0,1,1,6796,173,6,1
11536,SIEMENS ENERGY N (XET),2021,74.64,20,30,0,1,1,7033,174,7,1
11537,SIEMENS ENERGY N (XET),2022,69.53,20,30,81.82,1,1,7118,175,8,1
11538,SIG GROUP N,2017,0,0,0,0,0,1,95745,1,3,1
11539,SIG GROUP N,2018,66.6,8,25,45.45,1,1,97368,2,4,1
11540,SIG GROUP N,2019,65.7,8,25,62.5,1,1,92661,3,5,1
11541,SIG GROUP N,2020,73.36,7,28.57,62.5,1,1,91698,4,6,1
11542,SIG GROUP N,2021,83.7,9,33.33,66.67,1,1,96216,5,7,1
11543,SIG GROUP N,2022,88.74,9,33.33,70,1,1,98152,6,8,1
11544,SIGNIFY,2003,0,0,0,0,0,1,119000,93,-11,0
11545,SIGNIFY,2004,0,0,0,0,0,1,112000,94,-10,0
11546,SIGNIFY,2005,0,0,0,0,0,0,109000,95,-9,0
11547,SIGNIFY,2006,0,0,0,0,0,1,108000,96,-8,0
11548,SIGNIFY,2007,0,0,0,0,0,1,104000,97,-7,0
11549,SIGNIFY,2008,0,0,0,0,0,1,102000,98,-6,0
11550,SIGNIFY,2009,0,0,0,0,0,1,101000,99,-5,0
11551,SIGNIFY,2010,0,0,0,0,0,1,97000,100,-4,0
11552,SIGNIFY,2011,0,0,0,0,0,1,90000,101,-3,0
11553,SIGNIFY,2012,0,0,0,0,0,1,87000,102,-2,0
11554,SIGNIFY,2013,0,0,0,0,0,1,92000,103,-1,0
11555,SIGNIFY,2014,0,0,0,0,0,1,94000,104,0,1
11556,SIGNIFY,2015,0,0,0,0,0,1,93000,105,1,1
11557,SIGNIFY,2016,63.9,5,20,80,1,1,89000,106,2,1
11558,SIGNIFY,2017,77.25,7,28.57,85.71,1,1,84000,107,3,1
11559,SIGNIFY,2018,88.1,6,33.33,100,1,1,81000,108,4,1
11560,SIGNIFY,2019,91.67,5,40,100,1,1,87000,109,5,1
11561,SIGNIFY,2020,91.92,6,33.33,100,1,1,87000,110,6,1
11562,SIGNIFY,2021,89.98,6,33.33,100,1,1,0,111,7,1
11563,SIGNIFY,2022,87.54,6,33.33,100,1,1,0,112,8,1
11564,SIKA,2003,0,0,0,0,0,1,1041,31,-11,0
11565,SIKA,2004,35.65,9,0,0,0,1,968,32,-10,0
11566,SIKA,2005,37.45,8,0,0,0,1,913,33,-9,0
11567,SIKA,2006,29.84,9,0,0,0,0,967,34,-8,0
11568,SIKA,2007,30.78,9,0,0,0,0,867,35,-7,0
11569,SIKA,2008,30.05,9,0,0,0,0,825,36,-6,0
11570,SIKA,2009,26.76,9,0,0,1,1,823,37,-5,0
11571,SIKA,2010,31.54,9,0,0,1,1,696,38,-4,0
11572,SIKA,2011,30.46,10,10,100,1,1,715,39,-3,0
11573,SIKA,2012,43.49,9,11.11,0,1,1,832,40,-2,0
11574,SIKA,2013,44.59,8,12.5,0,1,1,917,41,-1,0
11575,SIKA,2014,51.5,9,11.11,0,1,1,1374,42,0,1
11576,SIKA,2015,59.84,9,11.11,0,1,1,2238,43,1,1
11577,SIKA,2016,60.3,9,11.11,0,1,1,2315,44,2,1
11578,SIKA,2017,65.54,9,11.11,0,1,1,2260,45,3,1
11579,SIKA,2018,66.36,7,14.29,0,1,0,2294,46,4,1
11580,SIKA,2019,78.15,8,12.5,0,1,0,2407,47,5,1
11581,SIKA,2020,81.69,8,12.5,0,1,0,2532,48,6,1
11582,SIKA,2021,79.48,8,12.5,0,1,0,3432,49,7,1
11583,SIKA,2022,82.61,8,37.5,0,1,1,3564,50,8,1
11584,SKANDINAVISKA ENSKILDA,2003,45.21,14,21.43,0,0,0,417000,116,-11,0
11585,SKANDINAVISKA ENSKILDA,2004,50.3,14,21.43,50,0,0,430000,117,-10,0
11586,SKANDINAVISKA ENSKILDA,2005,46.78,7,0,85.71,0,0,460800,118,-9,0
11587,SKANDINAVISKA ENSKILDA,2006,50.7,14,21.43,0,1,0,475000,119,-8,0
11588,SKANDINAVISKA ENSKILDA,2007,68.69,14,21.43,50,1,1,386200,120,-7,0
11589,SKANDINAVISKA ENSKILDA,2008,65.07,14,28.57,50,1,1,420800,121,-6,0
11590,SKANDINAVISKA ENSKILDA,2009,63.38,13,30.77,66.67,1,1,405000,122,-5,0
11591,SKANDINAVISKA ENSKILDA,2010,62.4,15,40,68.75,1,1,405000,123,-4,0
11592,SKANDINAVISKA ENSKILDA,2011,58.7,13,30.77,78.57,1,1,402000,124,-3,0
11593,SKANDINAVISKA ENSKILDA,2012,68.2,13,38.46,66.67,1,1,366700,125,-2,0
11594,SKANDINAVISKA ENSKILDA,2013,70.02,15,46.67,76.47,1,1,362000,126,-1,0
11595,SKANDINAVISKA ENSKILDA,2014,75.39,12,41.67,60,1,1,343000,127,0,1
11596,SKANDINAVISKA ENSKILDA,2015,73.72,13,38.46,69.23,1,1,348000,128,1,1
11597,SKANDINAVISKA ENSKILDA,2016,72.76,15,46.67,56.25,1,1,351000,129,2,1
11598,SKANDINAVISKA ENSKILDA,2017,73.69,14,42.86,58.82,1,1,372000,130,3,1
11599,SKANDINAVISKA ENSKILDA,2018,68.91,12,33.33,53.85,1,1,379000,131,4,1
11600,SKANDINAVISKA ENSKILDA,2019,73.22,14,42.86,60,1,1,385000,132,5,1
11601,SKANDINAVISKA ENSKILDA,2020,82.75,11,54.55,71.43,1,1,293000,133,6,1
11602,SKANDINAVISKA ENSKILDA,2021,78.91,11,54.55,54.55,1,1,303000,134,7,1
11603,SKANDINAVISKA ENSKILDA,2022,70.02,13,46.15,53.85,1,1,311000,135,8,1
11604,SKANSKA B,2003,0,0,0,0,0,0,0,96,-11,0
11605,SKANSKA B,2004,0,0,0,0,0,0,0,97,-10,0
11606,SKANSKA B,2005,52.62,15,26.67,0,0,0,0,98,-9,0
11607,SKANSKA B,2006,46.24,12,8.33,0,0,0,0,99,-8,0
11608,SKANSKA B,2007,55.2,9,11.11,0,0,0,0,100,-7,0
11609,SKANSKA B,2008,61.27,14,21.43,0,0,0,0,101,-6,0
11610,SKANSKA B,2009,62.9,14,14.29,0,1,0,0,102,-5,0
11611,SKANSKA B,2010,52.4,15,26.67,50,1,0,0,103,-4,0
11612,SKANSKA B,2011,54.69,15,13.33,47.06,1,0,0,104,-3,0
11613,SKANSKA B,2012,55.98,15,13.33,43.75,1,0,0,105,-2,0
11614,SKANSKA B,2013,57.32,16,12.5,56.25,1,0,0,106,-1,0
11615,SKANSKA B,2014,52.52,15,13.33,36.84,1,0,0,107,0,1
11616,SKANSKA B,2015,56.77,13,23.08,35.29,1,1,0,108,1,1
11617,SKANSKA B,2016,57.27,13,23.08,33.33,1,1,0,109,2,1
11618,SKANSKA B,2017,61.64,14,28.57,35.71,0,1,97000,110,3,1
11619,SKANSKA B,2018,70.3,12,41.67,33.33,0,1,95000,111,4,1
11620,SKANSKA B,2019,70.08,12,33.33,38.46,1,1,89000,112,5,1
11621,SKANSKA B,2020,72.09,10,40,46.15,1,1,92000,113,6,1
11622,SKANSKA B,2021,70.52,9,33.33,50,1,1,91000,114,7,1
11623,SKANSKA B,2022,70.73,11,36.36,54.55,1,1,91000,115,8,1
11624,SKF B,2003,27.56,12,0,0,0,0,0,147,-11,0
11625,SKF B,2004,44.6,10,10,0,0,0,0,148,-10,0
11626,SKF B,2005,47.27,10,20,60,0,0,0,149,-9,0
11627,SKF B,2006,55.21,10,20,0,0,0,0,150,-8,0
11628,SKF B,2007,59.68,14,28.57,0,0,0,0,151,-7,0
11629,SKF B,2008,75.4,14,35.71,58.82,0,0,0,152,-6,0
11630,SKF B,2009,72.26,9,33.33,0,1,0,0,153,-5,0
11631,SKF B,2010,74.62,12,25,75,1,0,0,154,-4,0
11632,SKF B,2011,72.37,12,25,76.92,1,0,0,155,-3,0
11633,SKF B,2012,72.58,14,28.57,56.25,1,0,0,156,-2,0
11634,SKF B,2013,70.96,11,18.18,75,1,0,0,157,-1,0
11635,SKF B,2014,78.6,13,23.08,76.92,0,0,0,158,0,1
11636,SKF B,2015,78.11,14,21.43,64.71,0,0,44000,159,1,1
11637,SKF B,2016,73.94,14,21.43,66.67,0,0,46000,160,2,1
11638,SKF B,2017,75.06,14,21.43,68.75,0,0,47000,161,3,1
11639,SKF B,2018,71.4,13,23.08,68.75,0,1,50000,162,4,1
11640,SKF B,2019,77.55,12,16.67,64.29,0,1,52000,163,5,1
11641,SKF B,2020,80.26,13,23.08,57.14,1,1,54000,164,6,1
11642,SKF B,2021,80.77,10,30,50,1,1,66000,165,7,1
11643,SKF B,2022,78.62,9,22.22,60,1,1,70000,166,8,1
11644,SMITH & NEPHEW,2003,37.3,8,12.5,75,0,0,9014,89,-11,0
11645,SMITH & NEPHEW,2004,45.12,8,12.5,75,0,0,6671,90,-10,0
11646,SMITH & NEPHEW,2005,42.49,10,10,70,0,0,4776,91,-9,0
11647,SMITH & NEPHEW,2006,43.99,9,11.11,0,0,0,4675,92,-8,0
11648,SMITH & NEPHEW,2007,65.73,9,11.11,66.67,0,0,0,93,-7,0
11649,SMITH & NEPHEW,2008,61.44,9,11.11,77.78,1,0,0,94,-6,0
11650,SMITH & NEPHEW,2009,65.31,9,11.11,77.78,1,0,0,95,-5,0
11651,SMITH & NEPHEW,2010,61.17,10,20,81.82,1,1,0,96,-4,0
11652,SMITH & NEPHEW,2011,62.14,10,20,72.73,1,0,0,97,-3,0
11653,SMITH & NEPHEW,2012,56.81,10,20,83.33,1,0,0,98,-2,0
